cms_provider_id,facility_name,address,city,state,zip_code,fips_county,ssa_county,phone,facility_type_code,ownership_code,provider_category,provider_subtype,certification_date,participation_date,total_beds,certified_beds,psych_beds,rehab_unit_beds,rehab_beds,hospice_beds,dialysis_beds,aids_beds,alzheimer_beds,ventilator_beds,head_trauma_beds,disabled_children_beds,medicare_snf_beds,medicare_medicaid_snf_beds,medicaid_nf_beds,icf_iid_beds,health_system_name,urban_rural,cbsa_code,ownership_type,facility_type
100263,SOUTH SEMINOLE COMMUNITY HOSPITAL,555 WEST STATE ROAD 434,LONGWOOD,FL,32750,117,580,4077671200,01,04,01,01,19880523,19840518,126,126,64,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
104074,PARK ROYAL HOSPITAL,9241 PARK ROYAL DR,FORT MYERS,FL,33908,071,350,2393320125,04,04,01,04,20191018,20120530,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,15980,For-profit - Individual,Other
100049,HCA FLORIDA HIGHLANDS HOSPITAL,3600 S HIGHLANDS AVE,SEBRING,FL,33870,055,270,8633856101,01,04,01,01,20111001,19660701,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,42700,For-profit - Individual,Other
103028,ENCOMPASS HEALTH REHAB HOSPITAL OF SUNRISE,4399 NOB HILL RD,SUNRISE,FL,33351,011,050,9547490300,05,04,01,05,20211026,19850402,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,22744,For-profit - Individual,Other
10014F,US NAVAL HOSP,,KEY WEST,FL,33040,087,430,,,,01,,19910301,19910301,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,Unknown,Other
100284,KERALTY HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,33155,086,120,3052639270,01,04,01,01,20010613,19980430,125,125,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
102014,THC - HOLLYWOOD,1859 VAN BUREN STREET,HOLLYWOOD,FL,33020,011,050,3059209000,02,04,01,02,19911212,19940501,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,22744,For-profit - Individual,Other
100042,VENCOR HOSPITAL HOLLYWOOD,1859 VAN BUREN ST,HOLLYWOOD,FL,33020,011,050,3059209000,01,04,01,01,19911212,19680808,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,22744,For-profit - Individual,Other
100211,ADVENTHEALTH DADE CITY,13100 FT KING RD,DADE CITY,FL,33525,101,500,3525681100,01,04,01,01,20210708,19730920,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
10G027,SUNLAND CENTER MARIANNA-FACILITY II,3700 WILLIAMS DRIVE,MARIANNA,FL,32446,063,310,8507899210,,03,11,02,20250227,19820601,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,121,,R,99910,Non-profit - Other,Other
104069,WEKIVA SPRINGS,3947 SALISBURY RD,JACKSONVILLE,FL,32216,031,150,9042963533,04,04,01,04,20190410,20060330,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,For-profit - Individual,Other
100299,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,34202,081,400,9417822100,01,04,01,01,20201112,20040910,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,14600,For-profit - Individual,Other
10020F,US AIR FORCE HOSP,MACDILL AFB,TAMPA,FL,33608,057,280,,,,01,,19910301,19910301,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,Unknown,Other
10G008,"SUNRISE COMMUNITY, INC",22300 SW 162ND AVENUE,MIAMI,FL,33170,086,120,3055969040,,01,11,02,20240926,19760801,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,120,,U,33124,Non-profit - Church,Other
10G006,COMMUNITY OF LANDMARK I,"20,000 NW 47TH AVENUE",OPA LOCKA,FL,33055,086,120,3056266127,,03,11,02,20050125,19760801,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,120,,U,33124,Non-profit - Other,Other
100089,KISSIMMEE MEMORIAL HOSPITAL,200 HILDA ST BOX 2108,KISSIMMEE,FL,34741,097,480,4078464343,01,04,01,01,19900104,19701001,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
100174,CLEARWATER COMMUNITY HOSPITAL,1521 E DRUID RD EAST,CLEARWATER,FL,34615,103,510,8134474571,01,04,01,01,19941209,19701216,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
100195,FLORIDA KEYS MEMORIAL HOSPITAL,5900 JUNIOR COLLEGE RD,KEY WEST,FL,33040,087,430,3052945531,01,08,01,01,19890316,19711016,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,For-profit - Subchapter S Corp,Other
100279,GULF COAST HOSPITAL,13681 DOCTORS WAY,FORT MYERS,FL,33912,071,350,2397685000,01,04,01,01,19910918,19901220,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,15980,For-profit - Individual,Other
100069,ADVENTHEALTH CARROLLWOOD,7171 N DALE MABRY HWY,TAMPA,FL,33614,057,280,8139322222,01,01,01,01,20191018,19660701,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,Non-profit - Church,Other
104030,GRANT CENTER HOSP OF OCALA,PO BOX 100,CITRA,FL,32627,,,9045953500,04,04,01,04,19880203,19840301,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,For-profit - Individual,Other
100291,ORLANDO HEALTH MELBOURNE HOSPITAL,250 NORTH WICKHAM ROAD,MELBOURNE,FL,32935,009,040,3217521200,01,02,01,01,20210505,20021212,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37340,Non-profit - Private,Other
100099,ADVENTHEALTH LAKE WALES,410 S 11TH ST,LAKE WALES,FL,33853,105,520,8636761433,01,04,01,01,20131104,19660701,118,118,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,29460,For-profit - Individual,Other
10056E,VARIETY CHILDRENS HOSP,6125 SW 31ST ST,MIAMI,FL,33155,086,120,3059999999,,,01,,19910301,19910301,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,Unknown,Other
104013,SARASOTA PALMS HOSP-,1650 S OSPREY AVE,SARASOTA,FL,34239,115,570,8133666070,04,02,01,04,19920128,19720612,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,14600,Non-profit - Private,Other
103031,ENCOMPASS HEALTH REHAB HOSPITAL OF SARASOTA,6400 EDGELAKE DR,SARASOTA,FL,34240,115,570,9419218600,05,04,01,05,20101216,19860917,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,14600,For-profit - Individual,Other
100219,FLAGLER HOSPITAL WEST,US 1 S DRAWER 2208,SAINT AUGUSTINE,FL,32084,109,540,9048295155,01,04,01,01,19911101,19800827,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,For-profit - Individual,Other
100280,SPRING HILL REGIONAL HOSPITAL,10461 QUALITY DR,SPRING HILL,FL,34609,053,260,3526888200,01,04,01,01,19921001,19911003,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
104038,UNIVERSITY PSYCHIATRY CENTER,3515 E FLETCHER AVE,TAMPA,FL,33613,057,280,8139723000,04,08,01,04,19930709,19870206,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Subchapter S Corp,Other
10G007,SUNLAND CENTER MARIANNA-FAC I,3700 WILLIAMS DRIVE,MARIANNA,FL,32446,063,310,8504829240,,03,11,02,20240515,19760903,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,113,,R,99910,Non-profit - Other,Other
104076,UNIVERSITY BEHAVIORAL CENTER,2500 DISCOVERY DRIVE,ORLANDO,FL,32826,095,470,4072817000,04,02,01,04,20130907,20130907,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,Non-profit - Private,Other
100259,HCA FLORIDA SOUTH SHORE HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,33573,057,280,8136343301,01,04,01,01,20100202,19821206,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
100122,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,FL,32539,091,450,8506898100,01,02,01,01,20100506,19780711,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,23020,Non-profit - Private,Other
100014,ADVENTHEALTH NEW SMYRNA BEACH,401 PALMETTO ST,NEW SMYRNA BEACH,FL,32170,127,630,3864245100,01,01,01,01,20190329,19660701,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,19660,Non-profit - Church,Other
100196,SPECIALTY HOSPITAL OF JACKSONVILLE,4901 RICHARD ST,JACKSONVILLE,FL,32207,031,150,9047373120,01,02,01,01,19901101,19720110,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,Non-profit - Private,Other
102012,PAM HEALTH SPECIALTY HOSPITAL OF JACKSONVILLE,4901 RICHARD ST,JACKSONVILLE,FL,32207,031,150,9044250500,02,04,01,02,20190710,19930501,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,For-profit - Individual,Other
104028,HIGHLAND PARK HOSPITAL,1660 NW 7TH COURT,MIAMI,FL,33136,086,120,3053248111,04,04,01,04,19890316,19831201,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
10G004,TACACHALE - FACILITY I,1621 NE WALDO ROAD,GAINESVILLE,FL,32609,001,000,3529556110,,03,11,02,20250212,19761006,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,104,,U,23540,Non-profit - Other,Other
100143,VENCOR HOSPITAL CENTRAL TAMPA,4801 N HOWARD AVE,TAMPA,FL,33603,057,280,8138725700,01,04,01,01,19921203,19660701,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
104060,FAIR OAKS PAVILLION AT DELRAY MEDICAL,5440 LINTON BLVD,DELRAY BEACH,FL,33484,099,490,4074951000,04,04,01,04,19960111,19920503,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,For-profit - Individual,Other
102013,KINDRED HOSPITAL-CENTRAL TAMPA,4801 N HOWARD AVE,TAMPA,FL,33603,057,280,8138747575,02,04,01,02,19930318,19930317,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
100142,JACKSON HOSPITAL,4250 HOSPITAL DR,MARIANNA,FL,32446,063,310,8505262200,01,08,01,01,20010703,19660701,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,For-profit - Subchapter S Corp,Other
100165,SOUTHERN WINDS,2500 SW 75 AVE,MIAMI,FL,33155,086,120,3052645252,01,04,01,01,19840531,19670124,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
100240,UMHC - BASCOM PALMER EYE INSTITUTE,900 NW 17TH ST,MIAMI,FL,33136,086,120,3053266000,01,02,01,01,20141110,19760907,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,Non-profit - Private,Other
100252,HCA FLORIDA RAULERSON HOSPITAL,1796 HWY 441 NORTH,OKEECHOBEE,FL,34972,093,460,8637632151,01,04,01,01,20220715,19790209,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,For-profit - Individual,Other
100267,HCA FLORIDA ENGLEWOOD HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,115,570,9414756571,01,04,01,01,20220608,19860107,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,14600,For-profit - Individual,Other
10099F,ORLANDO VA MEDICAL CENTER,13800 VETERANS WAY,ORLANDO,FL,32827,095,470,8009227521,,,01,,20170727,20170727,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,Unknown,Other
104045,SUNRISE REGIONAL MEDICAL CENTER,555 SW 148TH AVE,SUNRISE,FL,33325,011,050,3053700200,04,04,01,04,19950906,19890224,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,22744,For-profit - Individual,Other
104050,GLENBEIGH HOSPITAL OF MIAMI INC,4425 W 20TH AVE,HIALEAH,FL,33012,086,120,3055589999,04,04,01,04,19940303,19890525,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
100363,ADVENTHEALTH PALM COAST PARKWAY,1 ADVENTHEALTH WAY,PALM COAST,FL,32137,035,170,3863021800,01,02,01,01,20230821,20230821,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,19660,Non-profit - Private,Other
102000,A G HOLLEY STATE HOSPITAL,1199 W LANTANA RD,LANTANA,FL,33465,099,490,5615825666,02,06,01,02,20091009,19660701,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,For-profit - Corporation,Other
104046,UNIV BEHAVIORAL CTR CROSSROADS HOSP,2500 DISCOVERY DR,ORLANDO,FL,32826,095,470,4072817000,04,04,01,04,19980121,19890309,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
104051,GLENBEIGH HOSPITAL OF TAMPA,3102 E 138TH AVENUE,TAMPA,FL,33613,057,280,8139715000,04,03,01,04,19931221,19891113,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,Non-profit - Other,Other
104027,WEST FLORIDA COMMUNITY CARE CENTER,5500 STEWART ST,MILTON,FL,32570,113,560,9046234990,04,06,01,04,20180919,19790601,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37860,For-profit - Corporation,Other
102003,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),5579 S ORANGE AVE,ORLANDO,FL,32809,095,470,4072414800,02,04,01,02,20130510,20040101,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
100232,HCA FLORIDA PUTNAM HOSPITAL,611 ZEAGLER DR,PALATKA,FL,32177,107,530,3863285711,01,04,01,01,20150320,19750829,99,99,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,For-profit - Individual,Other
100203,SEMINOLE HOSP & WOMEN'S CENTER,9675 SEMINOLE BLVD,SEMINOLE,FL,34642,103,510,8133934646,01,04,01,01,19920204,19790301,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
100118,ADVENTHEALTH PALM COAST,60 MEMORIAL MEDICAL PKWY,PALM COAST,FL,32164,035,170,3865862000,01,01,01,01,20210730,19800201,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,19660,Non-profit - Church,Other
100102,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,368 NE FRANKLIN ST,LAKE CITY,FL,32055,023,110,3862928000,01,02,01,01,19920723,19770109,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,Non-profit - Private,Other
104071,THE VINES HOSPITAL,3130 SW 27TH AVE,OCALA,FL,34474,001,000,3526713130,04,04,01,04,20120110,20080212,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,23540,For-profit - Individual,Other
104011,LAKE HOSP OF THE PALM BEACHES,1710 4TH AVE N,LAKE WORTH,FL,33460,099,490,4075887341,04,02,01,04,19920107,19731001,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,Non-profit - Private,Other
100329,OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,OVIEDO,FL,32765,117,580,4078902100,01,04,01,01,20200212,20170221,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
104087,NORTH PORT BEHAVIORAL HEALTH,4501 CITIZENS PARKWAY,NORTH PORT,FL,34288,071,350,8502120217,04,04,01,04,20250525,20250525,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,15980,For-profit - Individual,Other
100320,HCA FLORIDA POINCIANA HOSPITAL,325 CYPRESS PKWY,KISSIMMEE,FL,34758,097,480,4075302000,01,04,01,01,20190530,20130913,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
104005,WINDMOOR HEALTHCARE OF MIAMI,1861 NW S RIVER DR,MIAMI,FL,33125,086,120,3056423555,04,04,01,04,19980318,19660701,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
10L014,SANDY PINES,11301 SE TEQUESTA TERRACE,TEQUESTA,FL,33469,099,490,5617440211,,05,06,01,20250813,20111018,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,For-profit - Partnership,Other
10G015,TACACHALE - FACILITY II,1621 NE WALDO ROAD,GAINESVILLE,FL,32609,001,000,3529555829,,03,11,02,20250226,19790111,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,92,,U,23540,Non-profit - Other,Other
104034,CHARTER BEHAVIORAL HEALTH SYSTEMS INC,3130 SW 27TH AVE,OCALA,FL,34474,083,410,3522377293,04,04,01,04,20000218,19851022,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36100,For-profit - Individual,Other
103030,PINECREST REHABILITATION HOSPITAL,5360 LINTON BOULEVARD,DELRAY BEACH,FL,33484,099,490,5614950400,05,04,01,05,19921022,19860422,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,For-profit - Individual,Other
100326,PROMISE HOSPITAL OF MIAMI,14001 NW 82ND AVENUE,MIAMI LAKES,FL,33016,086,120,9545945525,01,04,01,01,20150820,20150911,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
103034,SEA PINES REHAB HOSP AFFILIATE OF ENCOMPASS HEALTH,101 E FLORIDA AVENUE,MELBOURNE,FL,32901,009,040,3219844600,05,04,01,05,20181113,19861203,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37340,For-profit - Individual,Other
103036,WEST GABLES REHABILITATION HOSPITAL,2525 SW 75TH AVE,MIAMI,FL,33155,086,120,3052626800,05,02,01,05,20080626,19881006,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,Non-profit - Private,Other
10012F,US AIR FORCE HOSP,HOMESTEAD AFB,HOMESTEAD,FL,33030,086,120,3059999999,,,01,,19910301,19910301,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,Unknown,Other
104037,DORAL PALMS HOSPITAL,11100 NW 27TH ST,MIAMI,FL,33172,086,120,3055913230,04,04,01,04,19970108,19860912,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
104055,HERITAGE BEVERLY HILLS,2804 W MARC KNIGHTON CT,LECANTO,FL,34461,017,080,9047469000,04,04,01,04,19960911,19900508,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,26140,For-profit - Individual,Other
104063,"WILLOUGH AT NAPLES, THE",9001 TAMIAMI TRAIL EAST,NAPLES,FL,34113,021,100,2397754500,04,04,01,04,20220708,19930915,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,34940,For-profit - Individual,Other
104052,CORAL RIDGE PSYCHIATRIC HOSPITAL,4545 N FEDERAL HIGHWAY,FORT LAUDERDALE,FL,33308,011,050,3057712711,04,04,01,04,19960306,19891219,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,22744,For-profit - Individual,Other
104073,EMERALD COAST BEHAVIORAL HOSPITAL,1940 HARRISON AVE,PANAMA CITY,FL,32405,005,020,8507630017,04,04,01,04,20121220,20091119,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37460,For-profit - Individual,Other
10G028,GULF COAST CENTER FACILITY IV,5820 BUCKINGHAM RD,FORT MYERS,FL,33905,071,350,2396942151,,03,11,02,20080319,19801210,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,86,,U,15980,Non-profit - Other,Other
100362,BAYCARE HOSPITAL WESLEY CHAPEL,4501 BRUCE B. DOWNS BLVD,WESLEY CHAPEL,FL,33544,101,500,8139671000,01,04,01,01,20230406,20230406,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
100074,ST CLOUD HOSPITAL,2906 17TH STREET,SAINT CLOUD,FL,34769,097,480,4078922135,01,02,01,01,19940516,19800401,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,Non-profit - Private,Other
100302,ORLANDO HEALTH ST CLOUD HOSPITAL,2906 17TH STREET,SAINT CLOUD,FL,34769,097,480,4078922135,01,04,01,01,20060203,20060202,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
104016,RIVER POINT BEHAVIORAL HEALTH,6300 BEACH BLVD,JACKSONVILLE,FL,32216,031,150,9047249202,04,04,01,04,20151106,19731210,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,For-profit - Individual,Other
10G111,AMIVIE,247 PLAZA OVAL DRIVE,CASSELBERRY,FL,32707,117,580,4073391442,,02,11,02,20241213,19931209,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,84,,U,36740,Non-profit - Private,Other
100315,VIERA HOSPITAL,8745 N WICKHAM RD,MELBOURNE,FL,32940,009,040,3214349000,01,02,01,01,20211027,20110426,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37340,Non-profit - Private,Other
100364,ADVENTHEALTH RIVERVIEW,9330 US HWY 301 S,RIVERVIEW,FL,33578,057,280,8139295962,01,02,01,01,20241112,20241112,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,Non-profit - Private,Other
100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,1360 BRICKYARD RD,CHIPLEY,FL,32428,133,660,8506381610,01,07,01,01,19970703,19660701,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,For-profit - LLC,Other
10G016,LIBERTY ICF DD,HIGHWAY 20 BOX 66,BRISTOL,FL,32321,077,380,9046432256,,02,11,02,19970905,19791030,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,80,,R,99910,Non-profit - Private,Other
104080,CORAL SHORES BEHAVIORAL HEALTH,5995 SE COMMUNITY DRIVE,STUART,FL,34997,085,420,7724034000,04,03,01,04,20201203,20170818,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,38940,Non-profit - Other,Other
103042,ENCOMPASS HEALTH REHAB HOSPITAL OF SPRING HILL,12440 CORTEZ BLVD,BROOKSVILLE,FL,34613,053,260,3528354600,05,04,01,05,20030422,20030421,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
10L010,TAMPA BAY ACADEMY,12012 BOYETTE ROAD,RIVERVIEW,FL,33569,057,280,8136776700,,07,06,01,20080710,20080710,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - LLC,Other
103032,ENCOMPASS HEALTH REHAB HOSPITAL OF TREASURE COAST,1600 37TH ST,VERO BEACH,FL,32960,061,300,7727782100,05,04,01,05,20200127,19860814,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,42680,For-profit - Individual,Other
103051,TAMPA GENERAL REHABILITATION HOSPITAL,1307 W KENNEDY BLVD,TAMPA,FL,33606,057,280,8138447794,05,04,01,05,20220617,20220617,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
103043,ENCOMPASS HEALTH REHAB HOSPITAL OF CENTRAL FLORIDA,2275 SW 22ND LANE,OCALA,FL,34471,083,410,3522824000,05,04,01,05,20121220,20121219,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36100,For-profit - Individual,Other
104066,BAY MED BEHAVIORAL HEALTH CENTER,1940 HARRISON AVENUE,PANAMA CITY,FL,32405,005,020,8507630017,04,08,01,04,19991014,19970604,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37460,For-profit - Subchapter S Corp,Other
104053,GLENBEIGH HOSP OF ORLANDO,7450 SANDLAKE COMMONS BLVD,ORLANDO,FL,32819,095,470,4073526550,04,04,01,04,19940429,19900507,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
104031,WEST LAKE HOSPITAL,589 WEST STATE ROAD 434,LONGWOOD,FL,32750,117,580,4072601900,04,04,01,04,19920813,19840625,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
104047,CCS BAY COUNTY HOSPITAL,1940 HARRISON AVE,PANAMA CITY,FL,32405,005,020,9047630017,04,04,01,04,19900927,19891221,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37460,For-profit - Individual,Other
103044,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MA,5850 SE COMMUNITY DR,STUART,FL,34997,085,420,7723243500,05,04,01,05,20130625,20130624,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,38940,For-profit - Individual,Other
102026,ADVENTHEALTH CONNERTON,9441 HEALTH CENTER DR,LAND O LAKES,FL,34637,101,500,8139713700,02,02,01,02,20200331,20091101,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,Non-profit - Private,Other
100266,GULF BREEZE HOSPITAL,1110 GULF BREEZE PKWY,GULF BREEZE,FL,32561,113,560,8509342000,01,03,01,01,20101021,19850625,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37860,Non-profit - Other,Other
104070,PORT ST LUCIE HOSPITAL,2550 SE WALTON RD,PORT SAINT LUCIE,FL,34952,111,550,7723350400,04,04,01,04,20120727,20061010,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,38940,For-profit - Individual,Other
104075,NORTH TAMPA BEHAVIORAL HEALTH,29910 SR 56,WESLEY CHAPEL,FL,33543,101,500,8133330000,04,04,01,04,20191108,20131122,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
103040,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA,1847 FLORIDA AVE,PANAMA CITY,FL,32405,005,020,8509148600,05,04,01,05,20100813,19970428,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37460,For-profit - Individual,Other
104082,PALM POINT BEHAVIORAL HEALTH,2355 TRUMAN SCARBOROUGH WAY,TITUSVILLE,FL,32796,009,040,3216036550,04,04,01,04,20220223,20181220,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37340,For-profit - Individual,Other
100115,WEST SHORE HOSPITAL,4555 MANHATTAN AVE S,TAMPA,FL,33611,057,280,8138396341,01,04,01,01,19890316,19660701,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
102015,KINDRED HOSPITAL-NORTH FLORIDA,801 OAK ST,GREEN COVE SPRINGS,FL,32043,019,090,9042979505,02,04,01,02,20110512,19941201,73,73,0,14,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,For-profit - Individual,Other
100121,BARTOW REGIONAL MEDICAL CENTER,2200 OSPREY BLVD,BARTOW,FL,33831,105,520,8635338111,01,04,01,01,20100212,19660701,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,29460,For-profit - Individual,Other
